日期,序號,會員代號,投注金額（元）,本店所屬起算日,保障本店所屬到期日
2024-01-09,361,衛00233,0,2024-01-02,2024-07-02
2024-01-09,362,昇09580,0,2024-01-01,2024-07-01
2024-01-09,363,恩23340,0,2024-01-01,2024-07-01
2024-01-09,364,任35306,0,2024-01-01,2024-07-01
2024-01-09,365,喬52027,0,2024-01-01,2024-07-01
2024-01-09,366,玄52687,0,2024-01-01,2024-07-01
2024-01-09,367,全66958,0,2024-01-07,2024-07-07
2024-01-09,368,廷37040,0,2024-01-01,2024-07-01
2024-01-09,369,妤68572,0,2024-01-01,2024-07-01
2024-01-09,370,成60658,0,2024-01-01,2024-07-01
2024-01-09,371,維00738,0,2024-01-01,2024-07-01
2024-01-09,372,睿08921,0,2024-01-01,2024-07-01
2024-01-09,373,舜62414,0,2024-01-01,2024-07-01
2024-01-09,374,旋06350,0,2024-01-01,2024-07-01
2024-01-09,375,鈞85537,0,2024-01-01,2024-07-01
2024-01-09,376,楀69800,0,2024-01-01,2024-07-01
2024-01-09,377,馨01933,0,2024-01-01,2024-07-01
2024-01-09,378,敬24509,0,2024-01-01,2024-07-01
2024-01-09,379,偉96032,0,2024-01-01,2024-07-01
2024-01-09,380,如99518,0,2024-01-01,2024-07-01
2024-01-09,381,方01629,0,2024-01-02,2024-07-02
2024-01-09,382,汶33252,0,2024-01-01,2024-07-01
2024-01-09,383,綸68599,0,2024-01-01,2024-07-01
2024-01-09,384,綸01154,0,2024-01-01,2024-07-01
2024-01-09,385,華57396,0,2024-01-01,2024-07-01
2024-01-09,386,均46689,0,2024-01-01,2024-07-01
2024-01-09,387,龍59317,0,2024-01-01,2024-07-01
2024-01-09,388,昇60979,0,2024-01-01,2024-07-01
2024-01-09,389,和61767,0,2024-01-01,2024-07-01
2024-01-09,390,沛41820,0,2024-01-01,2024-07-01
2024-01-09,391,丞88003,0,2024-01-01,2024-07-01
2024-01-09,392,豪56197,0,2024-01-01,2024-07-01
2024-01-09,393,靜28139,0,2024-01-01,2024-07-01
2024-01-09,394,忠52296,0,2024-01-01,2024-07-01
2024-01-09,395,愷16695,0,2024-01-02,2024-07-02
2024-01-09,396,軒41945,0,2024-01-01,2024-07-01
2024-01-09,397,苓42533,0,2024-01-01,2024-07-01
2024-01-09,398,菘72105,0,2024-01-01,2024-07-01
2024-01-09,399,文81646,0,2024-01-01,2024-07-01
2024-01-09,400,婷38991,0,2024-01-01,2024-07-01
2024-01-09,401,嘉56180,0,2024-01-01,2024-07-01
2024-01-09,402,翰83176,0,2024-01-01,2024-07-01
2024-01-09,403,輝50517,0,2024-01-01,2024-07-01
2024-01-09,404,澤95288,0,2024-01-01,2024-07-01
2024-01-09,405,治45543,0,2024-01-01,2024-07-01
2024-01-09,406,儀48786,0,2024-01-01,2024-07-01
2024-01-09,407,明17910,0,2024-01-01,2024-07-01
2024-01-09,408,偉16877,0,2024-01-01,2024-07-01
2024-01-09,409,廷02147,0,2024-01-01,2024-07-01
2024-01-09,410,和07236,0,2024-01-01,2024-07-01
2024-01-09,411,妃81692,0,2024-01-01,2024-07-01
2024-01-09,412,華19030,0,2024-01-01,2024-07-01
2024-01-09,413,霈38338,0,2024-01-01,2024-07-01
2024-01-09,414,婷76905,0,2024-01-01,2024-07-01
2024-01-09,415,恒62903,0,2024-01-01,2024-07-01
2024-01-09,416,語76663,0,2024-01-01,2024-07-01
2024-01-09,417,辰39432,0,2024-01-01,2024-07-01
2024-01-09,418,賢96110,0,2024-01-01,2024-07-01
2024-01-09,419,傑54256,0,2024-01-03,2024-07-03
2024-01-09,420,珏75970,0,2024-01-01,2024-07-01
2024-01-09,421,書16443,0,2024-01-01,2024-07-01
2024-01-09,422,雯90725,0,2024-01-01,2024-07-01
2024-01-09,423,婷47063,0,2024-01-01,2024-07-01
2024-01-09,424,翔66743,0,2024-01-01,2024-07-01
2024-01-09,425,隱99380,0,2024-01-01,2024-07-01
2024-01-09,426,羽57808,0,2024-01-01,2024-07-01
2024-01-09,427,鋐15097,0,2024-01-01,2024-07-01
2024-01-09,428,鈴38045,0,2024-01-01,2024-07-01
2024-01-09,429,凱57246,0,2024-01-01,2024-07-01
2024-01-09,430,弘82710,0,2024-01-01,2024-07-01
2024-01-09,431,澐24788,0,2024-01-01,2024-07-01
2024-01-09,432,翔04035,0,2024-01-01,2024-07-01
2024-01-09,433,靜91640,0,2024-01-01,2024-07-01
2024-01-09,434,閩92387,0,2024-01-01,2024-07-01
2024-01-09,435,峰96244,0,2024-01-01,2024-07-01
2024-01-09,436,達22286,0,2024-01-03,2024-07-03
2024-01-09,437,銘14408,0,2024-01-01,2024-07-01
2024-01-09,438,廷21828,0,2024-01-01,2024-07-01
2024-01-09,439,華63310,0,2024-01-01,2024-07-01
2024-01-09,440,輿58866,0,2024-01-01,2024-07-01
2024-01-09,441,祐16930,0,2024-01-01,2024-07-01
2024-01-09,442,儒85770,0,2024-01-01,2024-07-01
2024-01-09,443,華89750,0,2024-01-01,2024-07-01
2024-01-09,444,綸10765,0,2024-01-08,2024-07-08
2024-01-09,445,翔37455,0,2024-01-01,2024-07-01
2024-01-09,446,芳61340,0,2024-01-01,2024-07-01
2024-01-09,447,翔81485,0,2024-01-01,2024-07-01
2024-01-09,448,祥83551,0,2024-01-08,2024-07-08
2024-01-09,449,函84990,0,2024-01-01,2024-07-01
2024-01-09,450,和65576,0,2024-01-01,2024-07-01
2024-01-09,451,祥13321,0,2024-01-01,2024-07-01
2024-01-09,452,瓈97622,0,2024-01-01,2024-07-01
2024-01-09,453,平75967,0,2024-01-01,2024-07-01
2024-01-09,454,城47552,0,2024-01-01,2024-07-01
2024-01-09,455,廷92989,0,2024-01-01,2024-07-01
2024-01-09,456,紘43110,0,2024-01-01,2024-07-01
2024-01-09,457,評68697,0,2024-01-01,2024-07-01
2024-01-09,458,佑07882,0,2024-01-09,2024-07-09
2024-01-09,459,勇26517,0,2024-01-01,2024-07-01
2024-01-09,460,緯51249,0,2024-01-01,2024-07-01
2024-01-09,461,富80536,0,2024-01-01,2024-07-01
2024-01-09,462,志97503,0,2024-01-08,2024-07-08
2024-01-09,463,蓉18180,0,2024-01-01,2024-07-01
2024-01-09,464,偉50926,0,2024-01-01,2024-07-01
2024-01-09,465,弘02778,0,2024-01-01,2024-07-01
2024-01-09,466,興53190,0,2024-01-01,2024-07-01
2024-01-09,467,荃69990,0,2024-01-01,2024-07-01
2024-01-09,468,霖97930,0,2024-01-01,2024-07-01
2024-01-09,469,翰70980,0,2024-01-01,2024-07-01
2024-01-09,470,君08558,0,2024-01-01,2024-07-01
2024-01-09,471,星94698,0,2024-01-01,2024-07-01
2024-01-09,472,倫22157,0,2024-01-01,2024-07-01
2024-01-09,473,騰27576,0,2024-01-01,2024-07-01
2024-01-09,474,陽87299,0,2024-01-01,2024-07-01
2024-01-09,475,姍20871,0,2024-01-01,2024-07-01
2024-01-09,476,瑋80824,0,2024-01-01,2024-07-01
2024-01-09,477,樺84267,0,2024-01-01,2024-07-01
2024-01-09,478,文13580,0,2024-01-01,2024-07-01
2024-01-09,479,展44508,0,2024-01-03,2024-07-03
2024-01-09,480,哲70058,0,2024-01-01,2024-07-01
2024-01-09,481,卉07478,0,2024-01-01,2024-07-01
2024-01-09,482,然75507,0,2024-01-01,2024-07-01
2024-01-09,483,鴻89975,0,2024-01-01,2024-07-01
2024-01-09,484,文83212,0,2024-01-01,2024-07-01
2024-01-09,485,緯99853,0,2024-01-01,2024-07-01
2024-01-09,486,昌38300,0,2024-01-01,2024-07-01
2024-01-09,487,豪77837,0,2024-01-01,2024-07-01
2024-01-09,488,如04328,0,2024-01-01,2024-07-01
2024-01-09,489,達31712,0,2024-01-01,2024-07-01
2024-01-09,490,伊26158,0,2024-01-06,2024-07-06
2024-01-09,491,凱54542,0,2024-01-01,2024-07-01
2024-01-09,492,慈60973,0,2024-01-01,2024-07-01
2024-01-09,493,柏39348,0,2024-01-01,2024-07-01
2024-01-09,494,政02114,0,2024-01-01,2024-07-01
2024-01-09,495,均60648,0,2024-01-07,2024-07-07
2024-01-09,496,卿61372,0,2024-01-01,2024-07-01
2024-01-09,497,鴻67897,0,2024-01-01,2024-07-01
2024-01-09,498,緯07867,0,2024-01-01,2024-07-01
2024-01-09,499,睿06729,0,2024-01-01,2024-07-01
2024-01-09,500,明79785,0,2024-01-01,2024-07-01
2024-01-09,501,凱81613,0,2024-01-01,2024-07-01
2024-01-09,502,輔54553,0,2024-01-01,2024-07-01
2024-01-09,503,銘33665,0,2024-01-01,2024-07-01
2024-01-09,504,銘07575,0,2024-01-01,2024-07-01
2024-01-09,505,均38602,0,2024-01-01,2024-07-01
2024-01-09,506,善63593,0,2024-01-06,2024-07-06
2024-01-09,507,其80379,0,2024-01-01,2024-07-01
2024-01-09,508,維02819,0,2024-01-01,2024-07-01
2024-01-09,509,傑08949,0,2024-01-01,2024-07-01
2024-01-09,510,炫44751,0,2024-01-01,2024-07-01
2024-01-09,511,均65280,0,2024-01-01,2024-07-01
2024-01-09,512,哲85730,0,2024-01-01,2024-07-01
2024-01-09,513,群16573,0,2024-01-01,2024-07-01
2024-01-09,514,儀24905,0,2024-01-01,2024-07-01
2024-01-09,515,盈39266,0,2024-01-01,2024-07-01
2024-01-09,516,偉09203,0,2024-01-01,2024-07-01
2024-01-09,517,駿69353,0,2024-01-01,2024-07-01
2024-01-09,518,枝88649,0,2024-01-01,2024-07-01
2024-01-09,519,珊69520,0,2024-01-01,2024-07-01
2024-01-09,520,先90324,0,2024-01-01,2024-07-01
2024-01-09,521,亨38176,0,2024-01-05,2024-07-05
2024-01-09,522,融71036,0,2024-01-01,2024-07-01
2024-01-09,523,婷96545,0,2024-01-01,2024-07-01
2024-01-09,524,豪02193,0,2024-01-01,2024-07-01
2024-01-09,525,豪93681,0,2024-01-02,2024-07-02
2024-01-09,526,嫻27605,0,2024-01-01,2024-07-01
2024-01-09,527,宇35558,0,2024-01-01,2024-07-01
2024-01-09,528,佑54872,0,2024-01-02,2024-07-02
2024-01-09,529,軒58933,0,2024-01-01,2024-07-01
2024-01-09,530,森10378,0,2024-01-01,2024-07-01
2024-01-09,531,萱60011,0,2024-01-01,2024-07-01
2024-01-09,532,柏05976,0,2024-01-01,2024-07-01
2024-01-09,533,泓87518,0,2024-01-01,2024-07-01
2024-01-09,534,雄79387,0,2024-01-01,2024-07-01
2024-01-09,535,豪28610,0,2024-01-01,2024-07-01
2024-01-09,536,寧97706,0,2024-01-01,2024-07-01
2024-01-09,537,廷36943,0,2024-01-04,2024-07-04
2024-01-09,538,樺59312,0,2024-01-01,2024-07-01
2024-01-09,539,佑48838,0,2024-01-01,2024-07-01
2024-01-09,540,義28896,0,2024-01-01,2024-07-01
2024-01-09,541,傑13894,0,2024-01-01,2024-07-01
2024-01-09,542,卉15889,0,2024-01-01,2024-07-01
2024-01-09,543,宇27725,0,2024-01-01,2024-07-01
2024-01-09,544,麟53731,0,2024-01-01,2024-07-01
2024-01-09,545,霓27065,0,2024-01-01,2024-07-01
2024-01-09,546,宇91981,0,2024-01-01,2024-07-01
2024-01-09,547,緯05851,0,2024-01-01,2024-07-01
2024-01-09,548,琮66065,0,2024-01-01,2024-07-01
2024-01-09,549,政53813,0,2024-01-01,2024-07-01
2024-01-09,550,翔74915,0,2024-01-01,2024-07-01
2024-01-09,551,亮46336,0,2024-01-01,2024-07-01
2024-01-09,552,淵01168,0,2024-01-01,2024-07-01
2024-01-09,553,智75829,0,2024-01-02,2024-07-02
2024-01-09,554,志86960,0,2024-01-01,2024-07-01
2024-01-09,555,憲51815,0,2024-01-01,2024-07-01
2024-01-09,556,維36766,0,2024-01-01,2024-07-01
2024-01-09,557,勳52041,0,2024-01-01,2024-07-01
2024-01-09,558,清28768,0,2024-01-01,2024-07-01
2024-01-09,559,珍23511,0,2024-01-01,2024-07-01
2024-01-09,560,哲18248,0,2024-01-01,2024-07-01
2024-01-09,561,茗84761,0,2024-01-01,2024-07-01
2024-01-09,562,純50268,0,2024-01-01,2024-07-01
2024-01-09,563,澤24068,0,2024-01-01,2024-07-01
2024-01-09,564,竣90843,0,2024-01-01,2024-07-01
2024-01-09,565,志02217,0,2024-01-01,2024-07-01
2024-01-09,566,源66622,0,2024-01-01,2024-07-01
2024-01-09,567,穎98476,0,2024-01-01,2024-07-01
2024-01-09,568,祥27936,0,2024-01-01,2024-07-01
2024-01-09,569,鈺36539,0,2024-01-01,2024-07-01
2024-01-09,570,佟62985,0,2024-01-01,2024-07-01
2024-01-09,571,萱19278,0,2024-01-01,2024-07-01
2024-01-09,572,蔚64939,0,2024-01-01,2024-07-01
2024-01-09,573,翔14252,0,2024-01-01,2024-07-01
2024-01-09,574,騰77150,0,2024-01-01,2024-07-01
2024-01-09,575,愷55975,0,2024-01-01,2024-07-01
2024-01-09,576,誠01676,0,2024-01-05,2024-07-05
2024-01-09,577,成11417,0,2024-01-01,2024-07-01
2024-01-09,578,青33246,0,2024-01-01,2024-07-01
2024-01-09,579,岳49175,0,2024-01-01,2024-07-01
2024-01-09,580,宏36581,0,2024-01-01,2024-07-01
2024-01-09,581,捷78065,0,2024-01-01,2024-07-01
2024-01-09,582,均62492,0,2024-01-01,2024-07-01
2024-01-09,583,睿53729,0,2024-01-01,2024-07-01
2024-01-09,584,鈞20717,0,2024-01-01,2024-07-01
2024-01-09,585,達22479,0,2024-01-01,2024-07-01
2024-01-09,586,誠82202,0,2024-01-01,2024-07-01
2024-01-09,587,璋50696,0,2024-01-01,2024-07-01
2024-01-09,588,瑤83579,0,2024-01-01,2024-07-01
2024-01-09,589,明10523,0,2024-01-01,2024-07-01
2024-01-09,590,琪26407,0,2024-01-01,2024-07-01
2024-01-09,591,綺57159,0,2024-01-01,2024-07-01
2024-01-09,592,塘61381,0,2024-01-01,2024-07-01
2024-01-09,593,寧17009,0,2024-01-01,2024-07-01
2024-01-09,594,廷62521,0,2024-01-01,2024-07-01
2024-01-09,595,豪78900,0,2024-01-01,2024-07-01
2024-01-09,596,光78350,0,2024-01-01,2024-07-01
2024-01-09,597,丞07409,0,2024-01-01,2024-07-01
2024-01-09,598,錦89806,0,2024-01-01,2024-07-01
2024-01-09,599,汝45361,0,2024-01-01,2024-07-01
2024-01-09,600,偉66162,0,2024-01-01,2024-07-01
2024-01-09,601,宇16643,0,2024-01-01,2024-07-01
2024-01-09,602,廷23270,0,2024-01-01,2024-07-01
2024-01-09,603,亮12482,0,2024-01-01,2024-07-01
2024-01-09,604,平09599,0,2024-01-01,2024-07-01
2024-01-09,605,輝57496,0,2024-01-01,2024-07-01
2024-01-09,606,菱68547,0,2024-01-01,2024-07-01
2024-01-09,607,泰21701,0,2024-01-01,2024-07-01
2024-01-09,608,雯65327,0,2024-01-01,2024-07-01
2024-01-09,609,方19846,0,2024-01-01,2024-07-01
2024-01-09,610,翔87667,0,2024-01-01,2024-07-01
2024-01-09,611,澤88126,0,2024-01-01,2024-07-01
2024-01-09,612,惠61603,0,2024-01-01,2024-07-01
2024-01-09,613,謙98919,0,2024-01-01,2024-07-01
2024-01-09,614,儒52438,0,2024-01-01,2024-07-01
2024-01-09,615,諪79353,0,2024-01-01,2024-07-01
2024-01-09,616,綸71332,0,2024-01-01,2024-07-01
2024-01-09,617,宇46627,0,2024-01-01,2024-07-01
2024-01-09,618,榮79069,0,2024-01-01,2024-07-01
2024-01-09,619,玲80919,0,2024-01-01,2024-07-01
2024-01-09,620,峯42126,0,2024-01-01,2024-07-01
2024-01-09,621,錡04948,0,2024-01-01,2024-07-01
2024-01-09,622,朋31529,0,2024-01-04,2024-07-04
2024-01-09,623,富32321,0,2024-01-01,2024-07-01
2024-01-09,624,恆83094,0,2024-01-01,2024-07-01
2024-01-09,625,廷95265,0,2024-01-01,2024-07-01
2024-01-09,626,昇35500,0,2024-01-01,2024-07-01
2024-01-09,627,宇71695,0,2024-01-01,2024-07-01
2024-01-09,628,涵78595,0,2024-01-01,2024-07-01
2024-01-09,629,柔04698,0,2024-01-01,2024-07-01
2024-01-09,630,雅11063,0,2024-01-01,2024-07-01
2024-01-09,631,真57008,0,2024-01-01,2024-07-01
2024-01-09,632,文86898,0,2024-01-01,2024-07-01
2024-01-09,633,蓁91955,0,2024-01-01,2024-07-01
2024-01-09,634,宏19662,0,2024-01-01,2024-07-01
2024-01-09,635,頤18819,0,2024-01-01,2024-07-01
2024-01-09,636,豪90158,0,2024-01-01,2024-07-01
2024-01-09,637,民93113,0,2024-01-01,2024-07-01
2024-01-09,638,宏19960,0,2024-01-01,2024-07-01
2024-01-09,639,立19931,0,2024-01-01,2024-07-01
2024-01-09,640,行89356,0,2024-01-01,2024-07-01
2024-01-09,641,權03096,0,2024-01-01,2024-07-01
2024-01-09,642,禎62924,0,2024-01-01,2024-07-01
2024-01-09,643,潔88348,0,2024-01-01,2024-07-01
2024-01-09,644,麟12580,0,2024-01-01,2024-07-01
2024-01-09,645,哲02303,0,2024-01-01,2024-07-01
2024-01-09,646,儒04958,0,2024-01-01,2024-07-01
2024-01-09,647,任72809,0,2024-01-01,2024-07-01
2024-01-09,648,翔60299,0,2024-01-04,2024-07-04
2024-01-09,649,瑜30417,0,2024-01-01,2024-07-01
2024-01-09,650,仁40009,0,2024-01-01,2024-07-01
2024-01-09,651,豪39871,0,2024-01-01,2024-07-01
2024-01-09,652,松82841,0,2024-01-01,2024-07-01
2024-01-09,653,庭70702,0,2024-01-01,2024-07-01
2024-01-09,654,銘30872,0,2024-01-01,2024-07-01
2024-01-09,655,瑋80767,0,2024-01-01,2024-07-01
2024-01-09,656,云99030,0,2024-01-01,2024-07-01
2024-01-09,657,誌27128,0,2024-01-01,2024-07-01
2024-01-09,658,郎35343,0,2024-01-01,2024-07-01
2024-01-09,659,位31153,0,2024-01-01,2024-07-01
2024-01-09,660,妤00194,0,2024-01-01,2024-07-01
2024-01-09,661,禎56465,0,2024-01-01,2024-07-01
2024-01-09,662,欣81702,0,2024-01-01,2024-07-01
2024-01-09,663,怡55855,0,2024-01-01,2024-07-01
2024-01-09,664,翔39085,0,2024-01-01,2024-07-01
2024-01-09,665,穎16536,0,2024-01-01,2024-07-01
2024-01-09,666,倫26332,0,2024-01-03,2024-07-03
2024-01-09,667,霖02589,0,2024-01-01,2024-07-01
2024-01-09,668,世96582,0,2024-01-01,2024-07-01
2024-01-09,669,銘55407,0,2024-01-01,2024-07-01
2024-01-09,670,蓉35712,0,2024-01-01,2024-07-01
2024-01-09,671,誠26343,0,2024-01-01,2024-07-01
2024-01-09,672,駿28972,0,2024-01-01,2024-07-01
2024-01-09,673,琮97217,0,2024-01-01,2024-07-01
2024-01-09,674,廷86700,0,2024-01-01,2024-07-01
2024-01-09,675,澐38399,0,2024-01-01,2024-07-01
2024-01-09,676,澤66041,0,2024-01-01,2024-07-01
2024-01-09,677,婷32700,0,2024-01-01,2024-07-01
2024-01-09,678,慈10910,0,2024-01-01,2024-07-01
2024-01-09,679,廸38183,0,2024-01-01,2024-07-01
2024-01-09,680,琳73805,0,2024-01-01,2024-07-01
2024-01-09,681,容43253,0,2024-01-01,2024-07-01
2024-01-09,682,旭45889,0,2024-01-01,2024-07-01
2024-01-09,683,元37496,0,2024-01-01,2024-07-01
2024-01-09,684,豪82386,0,2024-01-01,2024-07-01
2024-01-09,685,玲15279,0,2024-01-01,2024-07-01
2024-01-09,686,邦18620,0,2024-01-01,2024-07-01
2024-01-09,687,惠68337,0,2024-01-01,2024-07-01
2024-01-09,688,翔51341,0,2024-01-01,2024-07-01
2024-01-09,689,芬74496,0,2024-01-01,2024-07-01
2024-01-09,690,璉01770,0,2024-01-01,2024-07-01
2024-01-09,691,丞76197,0,2024-01-01,2024-07-01
2024-01-09,692,元23777,0,2024-01-01,2024-07-01
2024-01-09,693,宏37430,0,2024-01-01,2024-07-01
2024-01-09,694,翰79249,0,2024-01-01,2024-07-01
2024-01-09,695,穎88457,0,2024-01-01,2024-07-01
2024-01-09,696,肇33383,0,2024-01-01,2024-07-01
2024-01-09,697,賢85610,0,2024-01-01,2024-07-01
2024-01-09,698,倫05095,0,2024-01-01,2024-07-01
2024-01-09,699,儀13116,0,2024-01-01,2024-07-01
2024-01-09,700,喻68524,0,2024-01-01,2024-07-01
2024-01-09,701,婷97362,0,2024-01-01,2024-07-01
2024-01-09,702,博97761,0,2024-01-01,2024-07-01
2024-01-09,703,俊09316,0,2024-01-01,2024-07-01
2024-01-09,704,佑27958,0,2024-01-01,2024-07-01
2024-01-09,705,星05204,0,2024-01-01,2024-07-01
2024-01-09,706,樺87122,0,2024-01-01,2024-07-01
2024-01-09,707,玟91030,0,2024-01-01,2024-07-01
2024-01-09,708,樺02793,0,2024-01-01,2024-07-01
2024-01-09,709,龍07853,0,2024-01-01,2024-07-01
2024-01-09,710,偉30833,0,2024-01-01,2024-07-01
2024-01-09,711,純39083,0,2024-01-01,2024-07-01
2024-01-09,712,岑78138,0,2024-01-01,2024-07-01
2024-01-09,713,程93519,0,2024-01-01,2024-07-01
2024-01-09,714,綨73009,0,2024-01-01,2024-07-01
2024-01-09,715,陞86672,0,2024-01-01,2024-07-01
2024-01-09,716,褕92158,0,2024-01-01,2024-07-01
2024-01-09,717,菁37912,0,2024-01-01,2024-07-01
2024-01-09,718,宏75505,0,2024-01-02,2024-07-02
2024-01-09,719,佑80710,0,2024-01-01,2024-07-01
2024-01-09,720,明36114,0,2024-01-01,2024-07-01
2024-01-09,721,瑋72305,0,2024-01-01,2024-07-01
2024-01-09,722,琪55550,0,2024-01-01,2024-07-01
2024-01-09,723,誠53020,0,2024-01-01,2024-07-01
2024-01-09,724,中88930,0,2024-01-01,2024-07-01
2024-01-09,725,文46347,0,2024-01-01,2024-07-01
2024-01-09,726,郁98311,0,2024-01-01,2024-07-01
2024-01-09,727,平29057,0,2024-01-01,2024-07-01
2024-01-09,728,修84911,0,2024-01-01,2024-07-01
2024-01-09,729,廷20118,0,2024-01-01,2024-07-01
2024-01-09,730,頻50531,0,2024-01-01,2024-07-01
2024-01-09,731,金68621,0,2024-01-01,2024-07-01
2024-01-09,732,輝17359,0,2024-01-01,2024-07-01
2024-01-09,733,正85530,0,2024-01-01,2024-07-01
2024-01-09,734,豪37372,0,2024-01-01,2024-07-01
2024-01-09,735,翰61500,0,2024-01-01,2024-07-01
2024-01-09,736,傑25006,0,2024-01-01,2024-07-01
2024-01-09,737,軒00776,0,2024-01-01,2024-07-01
2024-01-09,738,烜08720,0,2024-01-01,2024-07-01
2024-01-09,739,淨95335,0,2024-01-01,2024-07-01
2024-01-09,740,材63594,0,2024-01-01,2024-07-01
2024-01-09,741,珮76957,0,2024-01-01,2024-07-01
2024-01-09,742,葦20603,0,2024-01-01,2024-07-01
2024-01-09,743,誠81367,0,2024-01-01,2024-07-01
2024-01-09,744,昌69709,0,2024-01-01,2024-07-01
2024-01-09,745,謙73711,0,2024-01-01,2024-07-01
2024-01-09,746,哲27321,0,2024-01-08,2024-07-08
2024-01-09,747,庭14360,0,2024-01-01,2024-07-01
2024-01-09,748,宗41294,0,2024-01-01,2024-07-01
2024-01-09,749,洋41935,0,2024-01-01,2024-07-01
2024-01-09,750,蓁37182,0,2024-01-01,2024-07-01
2024-01-09,751,茹80922,0,2024-01-01,2024-07-01
2024-01-09,752,岑75572,0,2024-01-01,2024-07-01
2024-01-09,753,賢15186,0,2024-01-01,2024-07-01
2024-01-09,754,雯81479,0,2024-01-01,2024-07-01
2024-01-09,755,信86303,0,2024-01-01,2024-07-01
2024-01-09,756,琛96714,0,2024-01-01,2024-07-01
2024-01-09,757,智33572,0,2024-01-01,2024-07-01
2024-01-09,758,蘴30394,0,2024-01-01,2024-07-01
2024-01-09,759,輝90726,0,2024-01-01,2024-07-01
2024-01-09,760,緯91330,0,2024-01-01,2024-07-01
2024-01-09,761,哲16875,0,2024-01-01,2024-07-01
2024-01-09,762,碩65965,0,2024-01-01,2024-07-01
2024-01-09,763,宏96837,0,2024-01-01,2024-07-01
2024-01-09,764,銘83025,0,2024-01-01,2024-07-01
2024-01-09,765,君39267,0,2024-01-01,2024-07-01
2024-01-09,766,軒43509,0,2024-01-01,2024-07-01
2024-01-09,767,偉16533,0,2024-01-01,2024-07-01
2024-01-09,768,純56810,0,2024-01-01,2024-07-01
2024-01-09,769,妤06359,0,2024-01-01,2024-07-01
2024-01-09,770,彥42553,0,2024-01-01,2024-07-01
2024-01-09,771,傑04675,0,2024-01-01,2024-07-01
2024-01-09,772,望17342,0,2024-01-01,2024-07-01
2024-01-09,773,庭26016,0,2024-01-01,2024-07-01
2024-01-09,774,原82565,0,2024-01-01,2024-07-01
2024-01-09,775,倫15186,0,2024-01-01,2024-07-01
2024-01-09,776,哲20599,0,2024-01-01,2024-07-01
2024-01-09,777,景25837,0,2024-01-02,2024-07-02
2024-01-09,778,興60410,0,2024-01-01,2024-07-01
2024-01-09,779,貞84503,0,2024-01-01,2024-07-01
2024-01-09,780,君68294,0,2024-01-01,2024-07-01
2024-01-09,781,昇71890,0,2024-01-01,2024-07-01
2024-01-09,782,凡26951,0,2024-01-01,2024-07-01
2024-01-09,783,鈞07097,0,2024-01-01,2024-07-01
2024-01-09,784,歡98514,0,2024-01-01,2024-07-01
2024-01-09,785,翰26477,0,2024-01-01,2024-07-01
2024-01-09,786,瑜84189,0,2024-01-01,2024-07-01
2024-01-09,787,良41255,0,2024-01-01,2024-07-01
2024-01-09,788,叡57388,0,2024-01-01,2024-07-01
2024-01-09,789,堯79913,0,2024-01-01,2024-07-01
2024-01-09,790,憲77330,0,2024-01-01,2024-07-01
2024-01-09,791,仁97763,0,2024-01-01,2024-07-01
2024-01-09,792,玓74779,0,2024-01-01,2024-07-01
2024-01-09,793,民25360,0,2024-01-01,2024-07-01
2024-01-09,794,軒00338,0,2024-01-01,2024-07-01
2024-01-09,795,穎65360,0,2024-01-01,2024-07-01
2024-01-09,796,翔90377,0,2024-01-01,2024-07-01
2024-01-09,797,安22012,0,2024-01-01,2024-07-01
2024-01-09,798,剛60939,0,2024-01-01,2024-07-01
2024-01-09,799,羽03162,0,2024-01-01,2024-07-01
2024-01-09,800,妤53879,0,2024-01-01,2024-07-01
2024-01-09,801,博91369,0,2024-01-01,2024-07-01
2024-01-09,802,皓43796,0,2024-01-01,2024-07-01
2024-01-09,803,新49486,0,2024-01-01,2024-07-01
2024-01-09,804,瑩29741,0,2024-01-01,2024-07-01
2024-01-09,805,勛55223,0,2024-01-01,2024-07-01
2024-01-09,806,融83962,0,2024-01-01,2024-07-01
2024-01-09,807,宜34571,0,2024-01-01,2024-07-01
2024-01-09,808,雯81673,0,2024-01-01,2024-07-01
2024-01-09,809,慶57578,0,2024-01-01,2024-07-01
2024-01-09,810,蕙62589,0,2024-01-01,2024-07-01
2024-01-09,811,宣82873,0,2024-01-01,2024-07-01
2024-01-09,812,富88563,0,2024-01-01,2024-07-01
2024-01-09,813,瑋15991,0,2024-01-01,2024-07-01
2024-01-09,814,仁74518,0,2024-01-01,2024-07-01
2024-01-09,815,瑋51868,0,2024-01-01,2024-07-01
2024-01-09,816,銘91145,0,2024-01-01,2024-07-01
2024-01-09,817,憲35545,0,2024-01-01,2024-07-01
2024-01-09,818,勳68357,0,2024-01-01,2024-07-01
2024-01-09,819,愷95208,0,2024-01-01,2024-07-01
2024-01-09,820,庭39782,0,2024-01-01,2024-07-01
2024-01-09,821,毓85765,0,2024-01-01,2024-07-01
2024-01-09,822,鴻30885,0,2024-01-01,2024-07-01
2024-01-09,823,谷31580,0,2024-01-01,2024-07-01
2024-01-09,824,鵬60616,0,2024-01-01,2024-07-01
2024-01-09,825,程66846,0,2024-01-01,2024-07-01
2024-01-09,826,憲95989,0,2024-01-01,2024-07-01
2024-01-09,827,民26458,0,2024-01-01,2024-07-01
2024-01-09,828,塏37230,0,2024-01-01,2024-07-01
